"","id","amount_tsh","gps_height","longitude","latitude","num_private","basin","region","region_code","district_code","population","public_meeting","scheme_management","permit","construction_year","extraction_type_class","management_group","payment","quality_group","quantity","source","waterpoint_type_group"
"12431",57243,0,0,33.52126694,-2.96759919,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","pay monthly","good","enough","shallow well","hand pump"
"12432",24782,0,0,33.20882577,-2.71591865,0,"Lake Victoria","Mwanza",19,7,0,"Unknown","Other","True","Unknown","other","user-group","pay annually","good","enough","machine dbh","other"
"12433",50595,0,0,31.83376593,-1.28938005,0,"Lake Victoria","Kagera",18,6,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"12434",19094,0,0,30.66392112,-1.22974893,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12435",48584,0,1313,34.49253894,-5.70081928,0,"Rufiji","Singida",13,3,1200,"True","Other","False","1970s","motorpump","user-group","never pay","good","insufficient","shallow well","communal standpipe"
"12436",48555,50,758,36.90845714,-7.47258873,0,"Rufiji","Morogoro",5,1,250,"True","Other","True","2000s","other","user-group","pay monthly","good","enough","shallow well","communal standpipe"
"12437",34860,200,1371,34.76020382,-8.77442196,0,"Rufiji","Iringa",11,4,35,"True","Other","False","1980s","gravity","user-group","pay when scheme fails","good","enough","machine dbh","communal standpipe"
"12438",60788,0,0,33.73153918,-3.60512017,0,"Internal","Shinyanga",17,8,0,"True","WUA","False","Unknown","handpump","user-group","unknown","good","seasonal","machine dbh","hand pump"
"12439",52047,0,1188,32.93032124,-1.96420714,0,"Lake Victoria","Mwanza",19,1,500,"Unknown","Other","True","1970s","other","user-group","never pay","good","insufficient","rainwater harvesting","communal standpipe"
"12440",61582,0,0,33.34535494,-2.83207512,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12441",73095,0,1280,37.58921689,-3.29573402,0,"Pangani","Kilimanjaro",3,4,1,"True","Water Board","True","1970s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12442",53019,0,-25,39.30877651,-7.34710297,0,"Wami / Ruvu","Pwani",6,4,230,"True","Other","False","2000s","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
"12443",9899,0,1168,36.59213199,-3.63298029,0,"Pangani","Arusha",2,1,1,"False","Other","Unknown","1990s","gravity","parastatal","never pay","good","seasonal","spring","communal standpipe"
"12444",23228,0,0,33.86112728,-6.22305609,0,"Lake Tanganyika","Tabora",14,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","milky","enough","machine dbh","hand pump"
"12445",44329,1200,1069,34.07655793,-8.85513702,0,"Rufiji","Iringa",11,3,0,"True","Water Board","True","1990s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"12446",8859,500,529,36.91483035,-6.90993998,0,"Wami / Ruvu","Morogoro",5,1,300,"True","Other","True","2000s","handpump","user-group","pay monthly","good","insufficient","machine dbh","hand pump"
"12447",18043,0,0,30.78855692,-2.45850093,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12448",41457,0,0,35.86863123,-5.97471321,0,"Wami / Ruvu","Dodoma",1,5,0,"True","Other","False","Unknown","motorpump","user-group","pay per bucket","good","insufficient","shallow well","communal standpipe"
"12449",42227,500,2025,34.69737661,-9.33454572,0,"Rufiji","Iringa",11,4,26,"True","Other","True","2000s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"12450",40803,0,24,38.97751891,-5.4367845,0,"Pangani","Tanga",4,5,200,"True","Other","False","Unknown","submersible","user-group","never pay","good","enough","shallow well","communal standpipe"
"12451",33795,50,373,38.48791821,-5.53208819,22,"Pangani","Tanga",4,6,200,"True","Other","True","2010s","submersible","user-group","pay per bucket","good","insufficient","machine dbh","communal standpipe"
"12452",20012,0,0,30.53890224,-2.79395414,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12453",47298,0,0,32.86353827,-5.01818872,0,"Lake Tanganyika","Tabora",14,6,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
"12454",65384,0,989,35.35235473,-10.65384704,0,"Ruvuma / Southern Coast","Ruvuma",10,2,750,"True","Other","True","2000s","handpump","user-group","pay when scheme fails","good","dry","machine dbh","hand pump"
"12455",19516,0,1096,30.00353027,-4.99169101,0,"Lake Tanganyika","Kigoma",16,3,480,"True","Other","True","2000s","gravity","user-group","unknown","good","insufficient","machine dbh","communal standpipe"
"12456",6008,200,1393,34.76434549,-8.78290773,0,"Rufiji","Iringa",11,4,35,"True","Other","False","1980s","gravity","user-group","pay when scheme fails","good","enough","machine dbh","communal standpipe"
"12457",73261,500,552,34.63209523,-11.01226971,0,"Lake Nyasa","Ruvuma",10,3,95,"True","Other","True","1990s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12458",35666,500,1951,34.72123216,-9.29479113,0,"Rufiji","Iringa",11,4,30,"True","Other","True","2000s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"12459",58088,0,1299,35.86955826,-4.20778232,0,"Internal","Manyara",21,1,120,"True","Other","True","2000s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"12460",24040,0,0,33.10535395,-4.05244169,0,"Internal","Tabora",14,1,0,"False","Other","False","Unknown","handpump","user-group","never pay","salty","enough","shallow well","hand pump"
"12461",21703,0,0,31.4992759,-2.10750171,0,"Lake Victoria","Kagera",18,3,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12462",63085,0,1415,35.36715189,-3.78786745,0,"Internal","Manyara",21,3,187,"True","Other","True","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12463",25016,0,0,33.31246304,-8.89303333,0,"Lake Rukwa","Mbeya",12,2,0,"True","Other","True","Unknown","gravity","user-group","pay when scheme fails","good","dry","machine dbh","communal standpipe"
"12464",22902,5,1147,37.24664031,-3.26310867,0,"Pangani","Kilimanjaro",3,5,30,"True","Water authority","True","1990s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"12465",58243,500,1952,34.70327155,-9.24057248,0,"Rufiji","Iringa",11,4,55,"True","Water Board","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12466",66798,0,344,36.84375985,-9.02750507,0,"Rufiji","Morogoro",5,4,1,"True","Other","True","1970s","other","user-group","never pay","unknown","dry","machine dbh","other"
"12467",58210,0,1930,31.58506735,-8.04891685,0,"Lake Tanganyika","Rukwa",15,4,430,"True","Other","True","1980s","gravity","user-group","never pay","good","dry","spring","communal standpipe"
"12468",2527,1200,0,37.16890825,-6.07492539,0,"Wami / Ruvu","Tanga",5,1,191,"True","Other","True","1990s","handpump","user-group","pay annually","salty","enough","machine dbh","hand pump"
"12469",72877,1000,309,36.19075932,-8.94335258,0,"Rufiji","Morogoro",5,4,390,"True","Other","True","1990s","handpump","user-group","pay monthly","good","insufficient","machine dbh","hand pump"
"12470",36503,0,0,0,-2e-08,0,"Lake Victoria","Shinyanga",17,1,0,"Unknown","WUA","False","Unknown","handpump","user-group","unknown","good","enough","machine dbh","hand pump"
"12471",57992,0,-50,38.94035288,-6.45721793,0,"Wami / Ruvu","Pwani",6,1,50,"True","Other","False","2000s","submersible","parastatal","never pay","good","enough","shallow well","communal standpipe"
"12472",33901,0,0,33.74398092,-9.55869163,0,"Lake Nyasa","Mbeya",12,3,0,"True","VWC","True","Unknown","gravity","commercial","pay monthly","good","enough","spring","communal standpipe"
"12473",63367,50,18,39.15610161,-6.91435393,0,"Wami / Ruvu","Dar es Salaam",7,2,90,"Unknown","Parastatal","False","2010s","submersible","commercial","pay per bucket","good","enough","shallow well","communal standpipe"
"12474",21889,0,0,34.0630741,-8.82980384,0,"Rufiji","Mbeya",12,7,0,"True","Other","True","Unknown","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"12475",44714,250,1638,30.03567031,-4.44436086,0,"Lake Tanganyika","Kigoma",16,2,570,"True","VWC","True","1990s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12476",1648,100,87,39.10086306,-6.94923932,0,"Wami / Ruvu","Dar es Salaam",7,2,100,"Unknown","Parastatal","False","2010s","submersible","commercial","pay per bucket","salty","enough","shallow well","communal standpipe"
"12477",69020,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",17,1,0,"False","Other","False","Unknown","other","user-group","never pay","good","enough","spring","other"
"12478",61641,0,-8,39.52970608,-7.03055802,0,"Wami / Ruvu","Dar es Salaam",7,3,250,"True","Private operator","False","2010s","handpump","other","never pay","good","enough","shallow well","hand pump"
"12479",172,0,0,33.8482358,-9.35534648,0,"Lake Nyasa","Mbeya",12,4,0,"True","Other","Unknown","Unknown","gravity","user-group","unknown","good","enough","spring","communal standpipe"
"12480",11989,0,1298,33.9904507,-1.95368627,0,"Lake Victoria","Mara",20,4,250,"False","WUA","False","2000s","handpump","user-group","unknown","salty","enough","machine dbh","hand pump"
"12481",61387,0,0,32.47931638,-2.37162475,0,"Lake Victoria","Mwanza",19,5,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","dry","machine dbh","hand pump"
"12482",61936,0,1206,33.53639079,-1.86739998,0,"Lake Victoria","Mara",20,3,280,"Unknown","Other","True","2000s","handpump","user-group","unknown","salty","insufficient","machine dbh","hand pump"
"12483",51263,0,1476,35.11646548,-4.76074821,0,"Internal","Singida",13,2,230,"True","Other","Unknown","2000s","other","user-group","never pay","good","insufficient","spring","communal standpipe"
"12484",39424,2000,2221,34.14244667,-9.34341475,0,"Lake Nyasa","Iringa",11,3,0,"True","Other","False","2000s","gravity","user-group","pay annually","good","enough","spring","communal standpipe"
"12485",44914,0,0,33.5086526,-2.90594293,0,"Lake Victoria","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12486",40977,0,374,35.76077831,-8.85011264,0,"Rufiji","Morogoro",5,3,250,"True","Other","True","1990s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12487",73925,0,0,31.53176136,-1.78603673,0,"Lake Victoria","Kagera",18,3,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","improved spring"
"12488",50660,50,-12,38.687762,-6.6867304,0,"Wami / Ruvu","Pwani",6,1,150,"False","Company","True","2000s","submersible","commercial","pay per bucket","good","enough","machine dbh","communal standpipe"
"12489",952,0,1224,34.85282303,-10.74729162,141,"Lake Nyasa","Ruvuma",10,3,40,"True","Other","True","2000s","gravity","user-group","unknown","good","dry","spring","communal standpipe"
"12490",61606,20,330,37.53252452,-6.42241681,0,"Wami / Ruvu","Morogoro",5,6,1,"False","Other","True","2000s","submersible","user-group","pay per bucket","salty","enough","shallow well","communal standpipe"
"12491",25329,0,0,32.67317258,-4.13068389,0,"Lake Tanganyika","Tabora",14,1,0,"False","Other","False","Unknown","handpump","user-group","never pay","colored","insufficient","machine dbh","hand pump"
"12492",13916,0,0,32.88602543,-4.21553859,0,"Lake Tanganyika","Tabora",14,1,0,"False","Other","False","Unknown","other","user-group","never pay","good","insufficient","machine dbh","other"
"12493",23504,5,1055,37.26218118,-3.28801099,0,"Pangani","Kilimanjaro",3,4,30,"False","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12494",53280,0,0,33.05314472,-2.48632367,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","dry","spring","other"
"12495",51264,0,1590,34.82193757,-5.07020432,0,"Internal","Singida",13,2,1,"True","Other","Unknown","1990s","other","user-group","unknown","unknown","dry","machine dbh","other"
"12496",18339,0,386,37.42221601,-6.32588057,0,"Wami / Ruvu","Morogoro",5,6,1,"True","Other","True","1990s","handpump","user-group","never pay","salty","insufficient","machine dbh","hand pump"
"12497",57856,0,1599,34.70375463,-1.83715578,0,"Lake Victoria","Mara",20,2,525,"False","Parastatal","Unknown","2000s","other","commercial","never pay","good","enough","machine dbh","hand pump"
"12498",31074,20,21,38.93011163,-5.53506752,0,"Pangani","Tanga",4,5,250,"True","Other","False","2010s","submersible","user-group","pay per bucket","salty","enough","machine dbh","communal standpipe"
"12499",21979,1000,921,35.34158019,-10.85693425,0,"Ruvuma / Southern Coast","Ruvuma",10,2,0,"True","Other","True","1980s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"12500",68911,20,673,37.97854114,-5.39728504,0,"Pangani","Tanga",4,6,60,"True","Other","False","2000s","submersible","user-group","pay per bucket","good","enough","rainwater harvesting","communal standpipe"
"12501",42445,0,0,33.04095568,-9.38195941,0,"Lake Nyasa","Mbeya",12,5,0,"True","Other","False","Unknown","handpump","user-group","unknown","milky","seasonal","machine dbh","hand pump"
"12502",3493,5,1471,37.27511211,-3.20993169,0,"Pangani","Kilimanjaro",3,4,30,"True","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12503",59660,0,1392,34.36012336,-1.73813214,0,"Lake Victoria","Mara",20,2,731,"Unknown","Other","Unknown","2000s","gravity","other","unknown","good","seasonal","spring","communal standpipe"
"12504",4690,0,0,33.49060591,-2.86483325,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12505",6621,0,0,34.0996733,-3.7251835,0,"Internal","Shinyanga",17,6,0,"True","Other","True","Unknown","submersible","parastatal","pay per bucket","good","enough","machine dbh","communal standpipe"
"12506",34656,30,191,38.83828987,-5.1622245,0,"Pangani","Tanga",4,3,120,"True","Other","False","2000s","gravity","user-group","pay per bucket","salty","insufficient","shallow well","communal standpipe"
"12507",51581,0,0,33.15594985,-8.41375575,0,"Lake Rukwa","Mbeya",12,1,0,"True","Other","True","Unknown","motorpump","user-group","never pay","good","enough","shallow well","other"
"12508",67154,0,1790,37.56045805,-3.03626167,0,"Internal","Kilimanjaro",3,1,1,"True","Company","True","2000s","gravity","commercial","pay monthly","good","enough","spring","communal standpipe"
"12509",66142,0,1705,34.98867432,-3.38139595,0,"Internal","Arusha",2,5,50,"True","Other","False","2010s","wind-powered","user-group","never pay","good","enough","spring","communal standpipe"
"12510",17049,0,1339,36.86550392,-6.19961467,0,"Wami / Ruvu","Morogoro",5,1,180,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12511",53488,0,0,33.37220415,-2.76655769,0,"Lake Victoria","Mwanza",19,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12512",40701,2000,348,38.98770896,-10.27794524,0,"Ruvuma / Southern Coast","Lindi",80,53,560,"True","Other","True","2010s","handpump","user-group","pay annually","salty","enough","machine dbh","hand pump"
"12513",8543,50,49,39.11954001,-6.88464414,0,"Wami / Ruvu","Dar es Salaam",7,2,100,"Unknown","WUA","False","2010s","submersible","user-group","pay per bucket","salty","enough","shallow well","communal standpipe"
"12514",63015,0,0,33.95183567,-3.14941531,0,"Lake Victoria","Shinyanga",17,2,0,"True","WUA","False","Unknown","handpump","user-group","other","good","enough","machine dbh","hand pump"
"12515",38752,0,1443,34.60520913,-4.23582214,0,"Internal","Singida",13,1,134,"True","Other","True","2010s","gravity","parastatal","never pay","good","seasonal","spring","communal standpipe"
"12516",5830,0,0,32.21170371,-3.92264631,0,"Lake Tanganyika","Shinyanga",17,3,0,"True","Other","True","Unknown","other","user-group","unknown","milky","insufficient","machine dbh","other"
"12517",15645,0,0,33.11623075,-9.06875698,0,"Lake Rukwa","Mbeya",12,6,0,"False","Other","False","Unknown","handpump","user-group","pay when scheme fails","good","seasonal","machine dbh","hand pump"
"12518",28181,5,1484,37.27144627,-3.20759339,0,"Pangani","Kilimanjaro",3,4,30,"True","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12519",51803,0,1500,36.64443795,-3.33102201,0,"Pangani","Arusha",2,2,150,"True","Other","True","2000s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"12520",32682,0,0,31.16499265,-1.59603491,0,"Lake Victoria","Kagera",18,1,0,"True","Other","True","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12521",73083,0,1874,36.71168479,-3.14908971,0,"Internal","Arusha",2,2,150,"True","Other","True","1990s","gravity","user-group","never pay","good","insufficient","spring","communal standpipe"
"12522",8389,0,1725,38.28357954,-4.6630064,93,"Pangani","Tanga",4,1,1,"True","Other","True","1980s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12523",72561,1500,715,37.56198757,-3.52937898,0,"Pangani","Kilimanjaro",3,2,200,"True","Water Board","True","2010s","submersible","user-group","pay monthly","good","insufficient","shallow well","communal standpipe"
"12524",14682,40,348,38.4227973,-5.2270947,25,"Pangani","Tanga",4,6,50,"True","Other","True","1980s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12525",44125,0,1852,35.23161005,-8.53020459,0,"Rufiji","Iringa",11,2,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12526",19755,0,0,35.25084217,-5.17210706,0,"Internal","Dodoma",1,1,0,"True","Other","False","Unknown","motorpump","user-group","never pay","good","enough","shallow well","communal standpipe"
"12527",18437,50,349,38.40852027,-5.61618879,15,"Pangani","Tanga",4,6,200,"True","Other","True","1980s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12528",37809,0,0,33.36510001,-3.94184194,0,"Internal","Tabora",14,2,0,"True","VWC","True","Unknown","submersible","user-group","pay per bucket","good","insufficient","machine dbh","communal standpipe"
"12529",58896,500,378,37.7472563,-5.99726513,0,"Wami / Ruvu","Morogoro",5,6,120,"True","Other","True","2010s","rope pump","user-group","pay monthly","good","enough","machine dbh","hand pump"
"12530",56782,3000,1123,31.15358913,-6.4192508,0,"Lake Rukwa","Rukwa",15,1,1000,"True","Other","True","2010s","handpump","user-group","pay annually","good","enough","shallow well","hand pump"
"12531",22859,250,1304,30.15005867,-4.48274118,0,"Lake Tanganyika","Kigoma",16,2,340,"True","VWC","True","2000s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"12532",5196,0,1581,36.8397509,-3.30919916,0,"Pangani","Arusha",2,7,84,"True","Other","True","1990s","gravity","user-group","unknown","good","insufficient","spring","communal standpipe"
"12533",28854,0,0,32.58318754,-4.07240684,0,"Lake Tanganyika","Shinyanga",17,3,0,"Unknown","Other","False","Unknown","other","user-group","unknown","milky","insufficient","machine dbh","other"
"12534",52739,0,40,39.16531746,-7.03665951,0,"Wami / Ruvu","Pwani",60,43,751,"True","Other","False","2010s","other","user-group","never pay","unknown","dry","machine dbh","other"
"12535",28266,25,1378,36.67387591,-3.37820525,0,"Pangani","Arusha",2,3,296,"False","Water authority","Unknown","2000s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"12536",73472,0,423,39.14391102,-10.83174239,0,"Ruvuma / Southern Coast","Mtwara",90,33,300,"True","Other","True","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12537",21845,0,0,32.38816805,-4.78099318,0,"Lake Tanganyika","Tabora",14,4,0,"True","Other","True","Unknown","handpump","user-group","never pay","good","insufficient","machine dbh","hand pump"
"12538",35978,0,0,31.49785383,-3.36912361,0,"Lake Tanganyika","Shinyanga",17,5,0,"True","WUA","True","Unknown","handpump","user-group","unknown","good","enough","machine dbh","hand pump"
"12539",35588,0,0,33.8101499,-9.33368556,0,"Lake Nyasa","Mbeya",12,4,0,"True","Other","Unknown","Unknown","gravity","user-group","unknown","good","enough","spring","communal standpipe"
"12540",57591,0,0,33.10658194,-8.59339516,0,"Lake Rukwa","Mbeya",12,1,0,"True","Other","True","Unknown","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12541",52983,0,1191,36.89482486,-3.36030885,0,"Pangani","Arusha",2,7,87,"True","Other","True","1960s","gravity","user-group","unknown","good","insufficient","machine dbh","communal standpipe"
"12542",11561,50,84,40.05802517,-10.26554847,0,"Ruvuma / Southern Coast","Mtwara",99,1,100,"True","Other","True","1970s","submersible","user-group","pay per bucket","good","enough","shallow well","communal standpipe"
"12543",29609,10,1684,35.49248988,-4.25124636,0,"Internal","Manyara",21,1,215,"True","Water authority","True","2010s","gravity","user-group","pay per bucket","good","insufficient","spring","communal standpipe"
"12544",17759,0,1236,34.01726901,-1.62392054,0,"Lake Victoria","Mara",20,3,300,"True","Other","True","1970s","gravity","user-group","never pay","good","enough","shallow well","communal standpipe"
"12545",73738,0,0,33.25981821,-2.55955113,0,"Lake Victoria","Mwanza",19,2,0,"True","Other","True","Unknown","other","user-group","never pay","salty","dry","machine dbh","other"
"12546",45070,0,1942,35.43252313,-8.44397692,0,"Rufiji","Iringa",11,2,0,"True","Other","False","2000s","handpump","user-group","never pay","good","enough","machine dbh","hand pump"
"12547",25921,0,1364,38.39726815,-4.9276338,0,"Pangani","Tanga",4,1,1,"True","Other","True","1970s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12548",51424,20,1184,36.92639123,-6.10351531,0,"Wami / Ruvu","Morogoro",5,1,50,"True","Other","True","2000s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"12549",74056,500,457,37.82043224,-6.79045405,0,"Wami / Ruvu","Morogoro",5,2,80,"True","Other","True","1980s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"12550",72373,0,0,30.54929539,-2.53842195,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12551",45594,6,1501,37.45692287,-3.31640269,0,"Pangani","Kilimanjaro",3,4,40,"True","Water authority","True","2000s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"12552",44385,100,359,38.33340976,-10.37607827,0,"Ruvuma / Southern Coast","Lindi",8,3,120,"True","Other","False","Unknown","motorpump","user-group","pay per bucket","unknown","dry","shallow well","communal standpipe"
"12553",5349,20,288,38.30982684,-6.51861386,0,"Wami / Ruvu","Pwani",6,1,50,"True","Water Board","True","2000s","submersible","user-group","pay per bucket","good","enough","machine dbh","communal standpipe"
"12554",65856,50,1008,35.45053701,-10.63880939,0,"Ruvuma / Southern Coast","Ruvuma",10,2,0,"True","Other","True","2000s","handpump","user-group","pay per bucket","good","seasonal","machine dbh","hand pump"
"12555",56192,500,1899,36.65112441,-3.25225207,0,"Pangani","Arusha",2,2,150,"True","Other","True","1980s","gravity","user-group","pay when scheme fails","good","enough","spring","communal standpipe"
"12556",45904,0,1276,37.54629874,-3.29995561,0,"Pangani","Kilimanjaro",3,4,1,"False","Other","True","1970s","gravity","user-group","never pay","good","insufficient","spring","other"
"12557",32231,0,865,36.0091694,-10.73023954,0,"Ruvuma / Southern Coast","Ruvuma",10,5,250,"True","Other","True","1980s","gravity","user-group","pay when scheme fails","good","seasonal","machine dbh","communal standpipe"
"12558",6177,0,0,32.86724353,-9.03240452,0,"Lake Rukwa","Mbeya",12,6,0,"True","Other","False","Unknown","handpump","user-group","pay when scheme fails","good","insufficient","machine dbh","hand pump"
"12559",2162,0,0,31.75161101,-2.42491898,0,"Lake Victoria","Kagera",18,8,0,"True","Water Board","True","Unknown","handpump","user-group","pay monthly","good","enough","machine dbh","hand pump"
"12560",61649,0,0,33.21039391,-8.97175515,0,"Lake Rukwa","Mbeya",12,6,0,"True","Water authority","True","Unknown","gravity","user-group","pay when scheme fails","good","insufficient","machine dbh","communal standpipe"
"12561",21251,50,613,37.16976052,-10.71538086,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"False","Parastatal","False","2010s","submersible","commercial","pay per bucket","good","enough","shallow well","communal standpipe"
"12562",4566,6000,1483,36.83656849,-3.15775419,0,"Internal","Arusha",2,7,132,"True","Other","True","2000s","gravity","user-group","pay annually","fluoride","insufficient","spring","communal standpipe"
"12563",70553,0,2228,36.20536584,-2.84720024,0,"Internal","Arusha",2,6,350,"True","Other","True","2000s","gravity","user-group","pay when scheme fails","good","insufficient","machine dbh","communal standpipe"
"12564",41190,300,257,36.9319732,-7.72245957,0,"Rufiji","Morogoro",5,3,150,"True","Company","True","1990s","gravity","user-group","pay monthly","good","enough","machine dbh","communal standpipe"
"12565",25938,500,856,29.65869277,-4.83178804,0,"Lake Tanganyika","Kigoma",16,3,145,"True","Other","True","1980s","gravity","user-group","pay monthly","good","insufficient","machine dbh","communal standpipe"
"12566",27542,250,1235,30.34610751,-4.37769465,0,"Lake Tanganyika","Kigoma",16,2,250,"True","VWC","True","2000s","gravity","user-group","pay monthly","good","enough","spring","communal standpipe"
"12567",27090,0,1227,37.65466733,-3.64354678,0,"Pangani","Kilimanjaro",3,2,600,"True","Other","False","1970s","other","user-group","never pay","good","insufficient","machine dbh","other"
"12568",56219,0,-17,38.97458396,-5.42305342,0,"Pangani","Tanga",4,5,150,"False","Parastatal","False","2000s","other","commercial","never pay","salty","insufficient","machine dbh","other"
"12569",73563,0,0,33.19881704,-3.5693191,0,"Lake Victoria","Shinyanga",11,3,0,"True","WUA","True","Unknown","handpump","user-group","never pay","good","enough","shallow well","hand pump"
"12570",31088,10,1509,35.67699238,-3.34314955,0,"Internal","Arusha",24,30,1500,"True","Other","True","2000s","gravity","user-group","pay per bucket","good","insufficient","machine dbh","communal standpipe"
"12571",54004,0,1234,35.89099359,-4.27844333,0,"Internal","Manyara",21,1,240,"True","Water authority","True","1990s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"12572",70048,0,0,30.7115492,-2.49806234,0,"Lake Victoria","Kagera",18,30,0,"True","Other","False","Unknown","handpump","user-group","never pay","good","insufficient","shallow well","communal standpipe"
"12573",3022,0,0,32.35340511,-3.36991224,0,"Lake Tanganyika","Shinyanga",17,3,0,"True","Other","True","Unknown","handpump","user-group","unknown","milky","insufficient","machine dbh","hand pump"
"12574",16785,0,0,32.91475135,-2.47512849,0,"Lake Victoria","Mwanza",19,8,0,"True","Other","True","Unknown","handpump","user-group","pay monthly","good","enough","machine dbh","hand pump"
"12575",58915,0,0,32.42019384,-3.52929346,0,"Lake Tanganyika","Shinyanga",17,3,0,"True","Other","True","Unknown","submersible","unknown","unknown","unknown","unknown","shallow well","other"
"12576",73166,0,0,0,-2e-08,0,"Lake Victoria","Mwanza",17,1,0,"Unknown","WUA","False","Unknown","handpump","user-group","unknown","good","enough","machine dbh","hand pump"
"12577",44005,0,1997,34.23785962,-9.37655011,0,"Lake Nyasa","Iringa",11,3,0,"True","Other","False","1980s","gravity","user-group","never pay","good","enough","spring","communal standpipe"
"12578",60708,0,1745,31.50955506,-8.18981379,0,"Lake Tanganyika","Rukwa",15,2,200,"True","Other","True","2000s","gravity","user-group","never pay","good","enough","machine dbh","communal standpipe"
"12579",70812,5,992,37.14473837,-3.31402457,0,"Pangani","Kilimanjaro",3,5,25,"True","Water authority","True","1990s","gravity","user-group","pay per bucket","good","enough","spring","communal standpipe"
"12580",47488,600,535,37.24502258,-10.95244779,0,"Ruvuma / Southern Coast","Ruvuma",10,1,1,"True","Other","False","1990s","gravity","user-group","pay annually","good","enough","machine dbh","communal standpipe"
"12581",12013,0,-39,39.27310929,-7.77434249,0,"Rufiji","Pwani",60,53,167,"True","Other","True","2010s","other","commercial","never pay","good","enough","machine dbh","other"
"12582",1771,0,1563,34.69402042,-1.89459672,0,"Lake Victoria","Mara",20,2,600,"Unknown","Other","True","1990s","handpump","user-group","unknown","salty","insufficient","machine dbh","hand pump"
